user_id,governorate,account_age_days,wallet_type,avg_monthly_p2p_transfers,avg_monthly_bill_payments,failed_trans_last_30d,days_since_last_txn,micro_loans_taken,loan_amount_egp,is_churned,is_defaulted,predicted_churn_prob
EG_WAL_12676,Cairo,367,Basic,16,2,0,56,5,2500,1,0,1
EG_WAL_12677,Cairo,608,Verified_Tier1,9,2,0,15,1,2500,0,0,0
EG_WAL_12678,Cairo,39,Basic,6,5,0,11,5,500,0,0,0
EG_WAL_12679,Giza,78,Verified_Tier1,18,7,0,54,6,1000,1,0,1
EG_WAL_12680,Cairo,516,Basic,14,2,1,35,7,1000,0,0,0
EG_WAL_12681,Gharbia,652,Basic,11,4,0,14,7,500,0,0,0
EG_WAL_12682,Cairo,350,Verified_Tier1,15,4,0,18,7,1000,0,0,0
EG_WAL_12683,Cairo,598,Merchant,9,2,0,17,7,500,0,0,0
EG_WAL_12684,Cairo,654,Basic,16,1,0,89,5,1000,1,0,1
EG_WAL_12685,Cairo,162,Verified_Tier1,17,3,0,74,0,0,1,0,1
EG_WAL_12686,Cairo,612,Basic,11,8,0,27,3,2500,0,0,0
EG_WAL_12687,Giza,112,Verified_Tier1,6,7,1,55,1,2500,1,0,1
EG_WAL_12688,Giza,86,Verified_Tier1,10,5,0,22,9,2500,0,0,0
EG_WAL_12689,Giza,405,Basic,12,4,1,78,6,1000,1,0,1
EG_WAL_12690,Giza,378,Verified_Tier1,15,3,0,10,0,0,0,0,0
EG_WAL_12691,Giza,300,Verified_Tier1,23,9,0,42,4,2500,0,0,0.01
EG_WAL_12692,Cairo,512,Basic,7,1,1,84,9,500,1,0,1
EG_WAL_12693,Giza,140,Verified_Tier1,8,1,1,44,7,1000,0,0,0
EG_WAL_12694,Asyut,105,Basic,12,7,0,38,3,1000,0,0,0
EG_WAL_12695,Giza,187,Verified_Tier1,6,3,0,78,6,5000,1,0,1
EG_WAL_12696,Alexandria,561,Verified_Tier1,14,2,0,80,4,1000,1,0,1
EG_WAL_12697,Cairo,672,Basic,13,8,0,88,0,0,1,0,0.99
EG_WAL_12698,Alexandria,358,Verified_Tier1,5,5,1,23,1,2500,0,0,0
EG_WAL_12699,Alexandria,151,Basic,11,2,1,44,4,500,0,0,0
EG_WAL_12700,Giza,70,Basic,9,1,0,35,6,500,0,0,0
EG_WAL_12701,Asyut,196,Basic,12,4,0,3,6,1000,0,0,0
EG_WAL_12702,Cairo,671,Basic,20,4,0,64,8,500,1,0,0.99
EG_WAL_12703,Cairo,52,Verified_Tier1,13,3,0,55,2,1000,1,0,1
EG_WAL_12704,Alexandria,308,Basic,13,6,0,10,3,2500,0,0,0
EG_WAL_12705,Gharbia,498,Basic,10,2,0,84,2,5000,1,0,1
EG_WAL_12706,Cairo,429,Verified_Tier1,5,3,1,24,7,2500,0,0,0
EG_WAL_12707,Cairo,38,Basic,18,5,0,49,8,1000,1,0,0.98
EG_WAL_12708,Cairo,42,Basic,8,0,0,51,7,2500,1,0,0.99
EG_WAL_12709,Cairo,81,Basic,15,1,0,5,1,2500,0,0,0
EG_WAL_12710,Alexandria,238,Verified_Tier1,13,1,0,45,9,5000,0,0,0
EG_WAL_12711,Giza,579,Basic,8,1,0,69,0,0,1,0,0.99
EG_WAL_12712,Cairo,641,Basic,11,6,0,85,4,1000,1,0,1
EG_WAL_12713,Cairo,431,Basic,10,8,0,14,1,500,0,0,0
EG_WAL_12714,Cairo,220,Verified_Tier1,20,2,0,60,2,5000,1,0,1
EG_WAL_12715,Cairo,80,Basic,10,6,0,32,8,1000,0,0,0
EG_WAL_12716,Giza,422,Merchant,12,2,5,80,2,1000,1,0,0.99
EG_WAL_12717,Asyut,682,Verified_Tier1,10,4,0,11,0,0,0,0,0
EG_WAL_12718,Gharbia,709,Verified_Tier1,11,1,0,30,8,5000,0,0,0
EG_WAL_12719,Cairo,650,Basic,12,4,0,33,1,5000,0,0,0
EG_WAL_12720,Gharbia,329,Basic,15,9,1,31,9,2500,0,0,0
EG_WAL_12721,Alexandria,651,Verified_Tier1,11,3,0,22,5,500,0,0,0
EG_WAL_12722,Alexandria,225,Basic,10,3,0,68,6,5000,1,0,1
EG_WAL_12723,Giza,446,Basic,14,4,1,39,8,1000,0,0,0
EG_WAL_12724,Cairo,693,Basic,13,5,0,65,7,500,1,0,1
EG_WAL_12725,Cairo,449,Merchant,16,3,0,30,5,5000,0,0,0
EG_WAL_12726,Cairo,669,Verified_Tier1,12,4,0,11,3,500,0,0,0
EG_WAL_12727,Cairo,646,Basic,8,1,0,41,3,1000,0,0,0.01
EG_WAL_12728,Cairo,551,Verified_Tier1,10,6,0,19,3,500,0,0,0
EG_WAL_12729,Giza,385,Basic,4,2,0,13,9,5000,0,0,0
EG_WAL_12730,Alexandria,177,Verified_Tier1,10,6,3,74,1,5000,1,0,1
EG_WAL_12731,Giza,394,Basic,10,3,0,59,6,1000,1,0,1
EG_WAL_12732,Cairo,393,Verified_Tier1,11,1,0,89,0,0,1,0,1
EG_WAL_12733,Asyut,681,Basic,12,5,2,1,4,500,0,0,0
EG_WAL_12734,Asyut,431,Basic,14,2,0,30,3,500,0,0,0
EG_WAL_12735,Alexandria,635,Basic,12,5,0,54,1,1000,1,0,1
EG_WAL_12736,Asyut,521,Basic,7,9,0,34,8,5000,0,0,0
EG_WAL_12737,Giza,258,Verified_Tier1,10,4,1,26,0,0,0,0,0
EG_WAL_12738,Asyut,604,Basic,11,4,1,4,3,2500,0,0,0
EG_WAL_12739,Cairo,566,Basic,12,5,1,74,5,5000,1,0,1
EG_WAL_12740,Cairo,297,Basic,15,4,0,50,3,5000,1,0,1
EG_WAL_12741,Cairo,434,Basic,17,6,1,15,9,1000,0,0,0
EG_WAL_12742,Cairo,40,Basic,8,3,0,39,9,2500,0,0,0
EG_WAL_12743,Cairo,349,Basic,8,3,0,89,3,5000,1,0,1
EG_WAL_12744,Giza,155,Basic,12,5,4,87,1,5000,1,0,1
EG_WAL_12745,Alexandria,335,Basic,12,6,0,67,9,5000,1,0,1
EG_WAL_12746,Giza,540,Basic,16,4,0,75,8,500,1,0,1
EG_WAL_12747,Cairo,118,Verified_Tier1,12,5,0,81,8,5000,1,0,1
EG_WAL_12748,Gharbia,384,Verified_Tier1,10,7,0,77,0,0,1,0,1
EG_WAL_12749,Giza,657,Basic,7,2,0,80,0,0,1,0,1
EG_WAL_12750,Cairo,381,Verified_Tier1,10,8,0,43,7,5000,0,0,0
EG_WAL_12751,Alexandria,718,Verified_Tier1,15,3,0,40,8,5000,0,0,0
EG_WAL_12752,Cairo,43,Basic,15,4,0,15,2,2500,0,0,0
EG_WAL_12753,Cairo,286,Verified_Tier1,10,4,1,41,2,1000,0,0,0
EG_WAL_12754,Asyut,238,Basic,7,8,1,19,1,5000,0,0,0.01
EG_WAL_12755,Cairo,310,Verified_Tier1,16,6,0,61,8,5000,1,0,1
EG_WAL_12756,Giza,472,Basic,10,3,0,27,1,500,0,0,0
EG_WAL_12757,Gharbia,418,Basic,7,2,0,59,6,2500,1,0,1
EG_WAL_12758,Alexandria,646,Basic,13,5,0,40,1,5000,0,0,0
EG_WAL_12759,Cairo,512,Merchant,10,4,2,0,9,2500,0,0,0
EG_WAL_12760,Cairo,176,Verified_Tier1,16,2,0,15,9,2500,0,0,0
EG_WAL_12761,Cairo,308,Basic,10,6,1,3,5,5000,0,0,0
EG_WAL_12762,Giza,550,Basic,14,2,0,53,2,2500,1,0,1
EG_WAL_12763,Giza,659,Basic,18,2,1,28,0,0,0,0,0
EG_WAL_12764,Cairo,635,Basic,17,2,0,71,5,500,1,0,1
EG_WAL_12765,Asyut,463,Basic,8,7,0,65,1,1000,1,0,1
EG_WAL_12766,Giza,173,Basic,20,5,2,23,6,500,0,0,0
EG_WAL_12767,Cairo,318,Verified_Tier1,11,3,0,40,8,1000,0,0,0
EG_WAL_12768,Giza,415,Verified_Tier1,11,4,0,62,0,0,1,0,1
EG_WAL_12769,Alexandria,43,Basic,11,2,0,55,3,2500,1,0,1
EG_WAL_12770,Cairo,286,Basic,10,8,1,13,4,1000,0,0,0.01
EG_WAL_12771,Cairo,375,Verified_Tier1,14,2,0,52,8,2500,1,0,1
EG_WAL_12772,Gharbia,374,Verified_Tier1,12,6,1,43,2,500,0,0,0
EG_WAL_12773,Giza,429,Verified_Tier1,9,2,0,42,5,5000,0,0,0
EG_WAL_12774,Giza,236,Merchant,14,7,0,0,4,1000,0,0,0
EG_WAL_12775,Giza,201,Verified_Tier1,10,3,0,10,4,5000,0,0,0
EG_WAL_12776,Cairo,493,Basic,15,4,0,19,1,5000,0,0,0
EG_WAL_12777,Cairo,299,Basic,10,3,0,78,9,2500,1,0,1
EG_WAL_12778,Giza,250,Merchant,11,10,0,20,4,2500,0,0,0
EG_WAL_12779,Cairo,181,Basic,11,3,2,86,2,2500,1,0,1
EG_WAL_12780,Cairo,652,Basic,5,4,0,72,1,5000,1,0,1
EG_WAL_12781,Gharbia,212,Basic,21,3,0,19,5,1000,0,0,0
EG_WAL_12782,Asyut,428,Verified_Tier1,17,6,0,16,0,0,0,0,0
EG_WAL_12783,Alexandria,101,Merchant,8,8,0,62,5,500,1,0,1
EG_WAL_12784,Gharbia,447,Basic,6,1,0,78,7,2500,1,0,1
EG_WAL_12785,Cairo,312,Basic,10,2,2,4,2,5000,0,0,0
EG_WAL_12786,Asyut,103,Verified_Tier1,17,2,0,45,9,1000,0,0,0
EG_WAL_12787,Cairo,384,Basic,11,4,1,51,6,1000,1,0,1
EG_WAL_12788,Asyut,526,Basic,8,1,0,79,2,5000,1,0,0.99
EG_WAL_12789,Asyut,357,Verified_Tier1,12,7,0,35,5,5000,0,0,0
EG_WAL_12790,Alexandria,564,Basic,12,2,0,48,6,1000,1,0,1
EG_WAL_12791,Asyut,609,Basic,11,3,0,37,2,2500,0,0,0
EG_WAL_12792,Giza,476,Verified_Tier1,12,2,0,87,4,5000,1,0,1
EG_WAL_12793,Cairo,402,Basic,11,2,0,88,2,500,1,0,1
EG_WAL_12794,Giza,391,Verified_Tier1,10,2,0,26,3,5000,0,0,0.01
EG_WAL_12795,Giza,122,Basic,14,6,0,68,4,1000,1,0,1
EG_WAL_12796,Cairo,350,Basic,16,5,0,49,6,500,1,0,1
EG_WAL_12797,Giza,353,Basic,12,5,0,84,3,1000,1,0,1
EG_WAL_12798,Asyut,413,Basic,13,5,2,42,3,1000,0,0,0
EG_WAL_12799,Cairo,604,Verified_Tier1,6,1,0,69,1,500,1,0,1
EG_WAL_12800,Alexandria,375,Verified_Tier1,14,3,0,8,4,5000,0,0,0
EG_WAL_12801,Asyut,132,Verified_Tier1,14,3,0,64,2,1000,1,0,1
EG_WAL_12802,Asyut,244,Basic,11,4,0,29,3,500,0,0,0
EG_WAL_12803,Asyut,221,Verified_Tier1,10,5,0,14,7,1000,0,0,0
EG_WAL_12804,Giza,701,Basic,22,5,0,31,3,500,0,0,0.01
EG_WAL_12805,Asyut,223,Verified_Tier1,18,2,1,83,5,2500,1,0,1
EG_WAL_12806,Alexandria,409,Verified_Tier1,15,3,1,3,2,1000,0,0,0
EG_WAL_12807,Cairo,432,Basic,14,5,0,59,0,0,1,0,1
EG_WAL_12808,Giza,693,Basic,8,12,0,54,3,500,1,0,1
EG_WAL_12809,Alexandria,629,Basic,13,3,0,33,5,500,0,0,0
EG_WAL_12810,Cairo,40,Basic,11,4,0,60,8,500,1,0,1
EG_WAL_12811,Giza,216,Merchant,10,5,0,37,4,500,0,0,0
EG_WAL_12812,Alexandria,44,Basic,10,2,0,83,6,5000,1,0,1
EG_WAL_12813,Cairo,326,Basic,13,2,0,50,0,0,1,0,1
EG_WAL_12814,Giza,440,Basic,13,3,1,57,7,5000,1,0,1
EG_WAL_12815,Alexandria,614,Verified_Tier1,12,4,0,24,3,2500,0,0,0
EG_WAL_12816,Giza,81,Basic,11,4,0,10,7,1000,0,0,0
EG_WAL_12817,Cairo,669,Basic,11,4,0,7,8,5000,0,0,0.01
EG_WAL_12818,Cairo,57,Basic,13,6,0,33,2,5000,0,0,0
EG_WAL_12819,Cairo,606,Verified_Tier1,11,4,1,26,3,1000,0,0,0
EG_WAL_12820,Asyut,46,Basic,16,3,0,21,5,5000,0,0,0
EG_WAL_12821,Cairo,380,Verified_Tier1,17,3,1,61,2,1000,1,0,1
EG_WAL_12822,Giza,457,Basic,17,3,3,71,8,2500,1,0,1
EG_WAL_12823,Cairo,679,Basic,10,4,0,38,2,500,0,0,0
EG_WAL_12824,Cairo,258,Basic,17,5,0,72,6,2500,1,0,1
EG_WAL_12825,Gharbia,239,Basic,15,7,0,21,6,1000,0,0,0
EG_WAL_12826,Alexandria,460,Basic,8,7,1,72,4,1000,1,0,1
EG_WAL_12827,Cairo,323,Basic,12,6,0,30,5,5000,0,0,0
EG_WAL_12828,Giza,611,Verified_Tier1,4,3,0,33,0,0,0,0,0
EG_WAL_12829,Cairo,133,Basic,7,4,0,67,2,500,1,0,1
EG_WAL_12830,Giza,233,Basic,16,6,0,77,2,500,1,0,1
EG_WAL_12831,Alexandria,82,Verified_Tier1,9,4,0,58,1,5000,1,0,1
EG_WAL_12832,Cairo,404,Basic,15,2,0,7,0,0,0,0,0
EG_WAL_12833,Cairo,83,Verified_Tier1,14,6,0,52,8,2500,1,0,1
EG_WAL_12834,Cairo,305,Verified_Tier1,13,4,0,85,3,1000,1,0,1
EG_WAL_12835,Asyut,364,Basic,10,2,0,53,7,2500,1,0,1
EG_WAL_12836,Asyut,60,Verified_Tier1,8,5,0,69,6,1000,1,0,1
EG_WAL_12837,Cairo,164,Basic,17,4,1,17,5,500,0,0,0
EG_WAL_12838,Alexandria,87,Basic,7,4,0,7,0,0,0,0,0
EG_WAL_12839,Cairo,134,Basic,13,2,0,6,2,1000,0,0,0
EG_WAL_12840,Cairo,295,Basic,13,5,0,6,4,500,0,0,0.01
EG_WAL_12841,Alexandria,551,Basic,23,3,0,9,0,0,0,0,0.01
EG_WAL_12842,Asyut,525,Basic,9,5,0,35,0,0,0,0,0
EG_WAL_12843,Asyut,282,Basic,9,4,0,61,9,5000,1,0,1
EG_WAL_12844,Giza,324,Basic,13,6,1,50,8,500,1,0,1
EG_WAL_12845,Cairo,697,Basic,17,5,0,30,0,0,0,0,0.01
EG_WAL_12846,Alexandria,187,Basic,14,2,0,9,3,2500,0,0,0
EG_WAL_12847,Cairo,578,Basic,13,4,1,83,7,500,1,0,1
EG_WAL_12848,Giza,660,Basic,23,3,0,34,8,1000,0,0,0.01
EG_WAL_12849,Cairo,96,Basic,13,7,0,28,5,1000,0,0,0
EG_WAL_12850,Alexandria,328,Basic,19,5,1,48,7,1000,1,0,1
EG_WAL_12851,Cairo,492,Verified_Tier1,8,4,0,30,5,2500,0,0,0
EG_WAL_12852,Cairo,130,Verified_Tier1,18,4,1,67,7,5000,1,0,1
EG_WAL_12853,Asyut,85,Basic,6,4,0,16,6,1000,0,0,0
EG_WAL_12854,Cairo,361,Verified_Tier1,8,6,0,36,8,2500,0,0,0
EG_WAL_12855,Giza,422,Basic,15,4,0,89,8,2500,1,0,1
EG_WAL_12856,Cairo,410,Basic,9,3,1,27,1,500,0,0,0
EG_WAL_12857,Cairo,121,Verified_Tier1,11,2,0,37,4,500,0,0,0
EG_WAL_12858,Cairo,476,Basic,17,4,1,9,1,5000,0,0,0
EG_WAL_12859,Cairo,138,Verified_Tier1,11,6,0,71,5,2500,1,0,1
EG_WAL_12860,Gharbia,346,Basic,13,6,0,82,3,1000,1,0,1
EG_WAL_12861,Cairo,197,Basic,9,3,0,27,7,2500,0,0,0
EG_WAL_12862,Asyut,464,Basic,8,6,0,68,9,500,1,0,1
EG_WAL_12863,Giza,471,Basic,13,2,0,87,3,2500,1,0,1
EG_WAL_12864,Giza,247,Basic,14,3,0,6,5,1000,0,0,0
EG_WAL_12865,Giza,251,Basic,5,1,0,83,0,0,1,0,1
EG_WAL_12866,Giza,702,Verified_Tier1,9,8,0,1,3,5000,0,0,0
EG_WAL_12867,Alexandria,557,Basic,9,3,0,56,3,5000,1,0,1
EG_WAL_12868,Cairo,307,Basic,9,2,0,9,5,5000,0,0,0
EG_WAL_12869,Cairo,598,Basic,10,4,0,81,7,500,1,0,1
EG_WAL_12870,Gharbia,603,Verified_Tier1,16,2,0,13,3,5000,0,0,0
EG_WAL_12871,Asyut,495,Basic,15,4,0,73,3,2500,1,0,1
EG_WAL_12872,Gharbia,631,Basic,17,4,0,31,2,1000,0,0,0
EG_WAL_12873,Giza,613,Merchant,3,3,0,52,7,5000,1,0,1
EG_WAL_12874,Alexandria,59,Basic,8,3,2,2,5,1000,0,0,0
EG_WAL_12875,Giza,388,Basic,11,4,0,47,3,500,1,0,1
EG_WAL_12876,Giza,317,Verified_Tier1,10,3,0,7,4,500,0,0,0
EG_WAL_12877,Cairo,115,Verified_Tier1,4,5,0,8,1,500,0,0,0
EG_WAL_12878,Giza,263,Basic,11,3,3,74,8,500,1,0,1
EG_WAL_12879,Cairo,342,Basic,14,3,1,15,7,5000,0,0,0
EG_WAL_12880,Cairo,394,Verified_Tier1,8,3,0,87,1,2500,1,0,1
EG_WAL_12881,Gharbia,298,Basic,11,4,2,30,7,500,0,0,0
EG_WAL_12882,Cairo,160,Verified_Tier1,9,3,1,4,5,1000,0,0,0
EG_WAL_12883,Cairo,380,Basic,13,2,1,78,0,0,1,0,1
EG_WAL_12884,Cairo,209,Basic,8,4,1,38,9,5000,0,0,0
EG_WAL_12885,Asyut,509,Basic,10,1,0,15,3,2500,0,0,0
EG_WAL_12886,Giza,192,Verified_Tier1,15,2,0,89,4,2500,1,0,1
EG_WAL_12887,Giza,125,Verified_Tier1,8,3,0,63,1,5000,1,0,1
EG_WAL_12888,Gharbia,539,Verified_Tier1,11,5,0,75,9,2500,1,0,1
EG_WAL_12889,Gharbia,394,Verified_Tier1,10,1,0,82,4,5000,1,0,1
EG_WAL_12890,Cairo,382,Basic,12,5,1,46,0,0,1,0,1
EG_WAL_12891,Alexandria,465,Basic,14,4,0,58,1,2500,1,0,1
EG_WAL_12892,Alexandria,112,Verified_Tier1,12,1,0,19,0,0,0,0,0
EG_WAL_12893,Alexandria,254,Verified_Tier1,13,3,0,20,1,1000,0,0,0
EG_WAL_12894,Cairo,441,Verified_Tier1,15,1,2,52,1,5000,1,0,1
EG_WAL_12895,Gharbia,147,Verified_Tier1,8,3,0,78,6,500,1,0,1
EG_WAL_12896,Giza,511,Basic,13,5,0,53,6,500,1,0,1
EG_WAL_12897,Cairo,221,Basic,14,4,0,48,6,500,1,0,1
EG_WAL_12898,Giza,620,Verified_Tier1,7,3,2,15,1,500,0,0,0
EG_WAL_12899,Cairo,619,Basic,12,5,0,15,2,5000,0,0,0
EG_WAL_12900,Cairo,688,Basic,7,4,0,22,1,5000,0,0,0
EG_WAL_12901,Alexandria,136,Verified_Tier1,9,5,0,67,4,5000,1,0,1
EG_WAL_12902,Cairo,411,Basic,18,5,0,36,2,500,0,0,0
EG_WAL_12903,Giza,419,Verified_Tier1,10,2,1,23,9,500,0,0,0
EG_WAL_12904,Giza,273,Basic,21,5,0,60,5,500,1,0,1
EG_WAL_12905,Cairo,614,Verified_Tier1,13,8,0,7,5,2500,0,0,0
EG_WAL_12906,Asyut,497,Verified_Tier1,9,6,0,68,4,2500,1,0,1
EG_WAL_12907,Cairo,567,Basic,13,4,1,28,1,1000,0,0,0
EG_WAL_12908,Cairo,239,Basic,8,10,0,9,7,5000,0,0,0
EG_WAL_12909,Cairo,633,Basic,10,3,0,55,5,2500,1,0,1
EG_WAL_12910,Cairo,666,Basic,12,1,1,72,1,5000,1,0,1
EG_WAL_12911,Cairo,102,Basic,9,7,0,21,0,0,0,0,0
EG_WAL_12912,Alexandria,664,Basic,15,8,1,9,5,1000,0,0,0
EG_WAL_12913,Asyut,338,Basic,10,9,1,83,1,500,1,0,1
EG_WAL_12914,Cairo,619,Basic,12,3,0,19,3,5000,0,0,0
EG_WAL_12915,Alexandria,215,Basic,17,4,3,50,3,500,1,0,1
EG_WAL_12916,Alexandria,282,Verified_Tier1,13,3,1,9,8,5000,0,0,0
EG_WAL_12917,Gharbia,42,Basic,12,6,0,82,9,2500,1,0,1
EG_WAL_12918,Giza,328,Verified_Tier1,12,4,0,40,9,2500,0,0,0
EG_WAL_12919,Cairo,105,Verified_Tier1,13,4,1,79,6,500,1,0,1
EG_WAL_12920,Cairo,80,Verified_Tier1,8,2,0,39,8,500,0,0,0
EG_WAL_12921,Alexandria,178,Verified_Tier1,13,3,1,75,5,2500,1,0,1
EG_WAL_12922,Gharbia,151,Basic,14,6,0,4,0,0,0,0,0
EG_WAL_12923,Cairo,240,Verified_Tier1,12,1,0,42,9,2500,0,0,0
EG_WAL_12924,Cairo,309,Basic,10,5,1,66,7,500,1,0,1
EG_WAL_12925,Asyut,567,Verified_Tier1,12,6,1,23,3,5000,0,0,0
EG_WAL_12926,Gharbia,714,Verified_Tier1,15,5,1,89,9,2500,1,0,0.98
EG_WAL_12927,Asyut,185,Basic,15,4,0,30,7,5000,0,0,0
EG_WAL_12928,Alexandria,267,Basic,17,2,1,58,2,2500,1,0,1
EG_WAL_12929,Cairo,405,Basic,10,3,0,66,5,500,1,0,1
EG_WAL_12930,Giza,111,Verified_Tier1,8,4,0,62,3,500,1,0,1
EG_WAL_12931,Alexandria,521,Basic,13,5,0,0,9,5000,0,0,0
EG_WAL_12932,Cairo,385,Basic,10,3,1,74,3,5000,1,0,1
EG_WAL_12933,Giza,302,Basic,14,3,0,68,1,2500,1,0,1
EG_WAL_12934,Alexandria,609,Basic,10,4,0,70,3,1000,1,0,1
EG_WAL_12935,Cairo,73,Merchant,4,4,0,32,0,0,0,0,0
EG_WAL_12936,Alexandria,602,Verified_Tier1,7,7,0,76,0,0,1,0,1
EG_WAL_12937,Giza,152,Basic,18,7,1,62,4,1000,1,0,1
EG_WAL_12938,Asyut,378,Basic,15,6,1,41,0,0,0,0,0
EG_WAL_12939,Cairo,359,Basic,15,5,0,30,2,5000,0,0,0
EG_WAL_12940,Cairo,438,Basic,9,3,0,51,2,1000,1,0,1
EG_WAL_12941,Giza,352,Verified_Tier1,21,6,1,49,9,1000,1,0,1
EG_WAL_12942,Cairo,140,Basic,12,3,0,12,3,5000,0,0,0
EG_WAL_12943,Alexandria,118,Basic,16,2,0,64,0,0,1,0,1
EG_WAL_12944,Alexandria,462,Verified_Tier1,20,4,1,37,6,2500,0,0,0
EG_WAL_12945,Cairo,128,Verified_Tier1,8,3,1,38,3,500,0,0,0
EG_WAL_12946,Giza,568,Basic,18,4,1,41,6,2500,0,0,0
EG_WAL_12947,Giza,630,Basic,12,5,0,38,4,1000,0,0,0
EG_WAL_12948,Cairo,175,Basic,10,5,1,41,0,0,0,0,0.01
EG_WAL_12949,Asyut,286,Verified_Tier1,9,3,1,72,3,1000,1,0,1
EG_WAL_12950,Gharbia,218,Merchant,10,7,0,69,4,5000,1,0,1
EG_WAL_12951,Alexandria,269,Basic,11,7,2,72,3,500,1,0,1
EG_WAL_12952,Alexandria,532,Basic,14,7,2,41,6,500,0,0,0
EG_WAL_12953,Giza,706,Verified_Tier1,17,9,1,28,0,0,0,0,0.03
EG_WAL_12954,Asyut,300,Verified_Tier1,9,3,2,67,8,2500,1,0,1
EG_WAL_12955,Alexandria,549,Merchant,13,4,1,24,5,2500,0,0,0
EG_WAL_12956,Alexandria,579,Basic,8,1,1,15,7,500,0,0,0
EG_WAL_12957,Gharbia,143,Basic,10,2,0,56,7,5000,1,0,1
EG_WAL_12958,Cairo,368,Basic,23,4,0,33,8,5000,0,0,0.01
EG_WAL_12959,Gharbia,597,Basic,13,0,0,74,4,500,1,0,1
EG_WAL_12960,Cairo,388,Basic,10,4,0,8,7,500,0,0,0.01
EG_WAL_12961,Cairo,679,Basic,8,5,0,34,7,1000,0,0,0
EG_WAL_12962,Cairo,643,Basic,7,4,0,26,5,2500,0,0,0
EG_WAL_12963,Asyut,363,Verified_Tier1,11,6,0,38,9,2500,0,0,0
EG_WAL_12964,Gharbia,718,Basic,10,5,0,44,7,2500,0,0,0.05
EG_WAL_12965,Alexandria,198,Verified_Tier1,12,5,0,59,4,1000,1,0,1
EG_WAL_12966,Alexandria,368,Basic,9,6,0,42,9,500,0,0,0
EG_WAL_12967,Giza,290,Verified_Tier1,17,4,0,60,7,2500,1,0,1
EG_WAL_12968,Asyut,228,Basic,15,7,0,68,9,1000,1,0,1
EG_WAL_12969,Giza,240,Verified_Tier1,16,8,0,15,2,5000,0,0,0
EG_WAL_12970,Cairo,316,Basic,10,6,0,1,3,2500,0,0,0
EG_WAL_12971,Cairo,501,Basic,6,3,0,73,2,5000,1,0,1
EG_WAL_12972,Alexandria,511,Verified_Tier1,12,7,1,18,4,1000,0,0,0
EG_WAL_12973,Alexandria,52,Basic,10,2,1,63,4,2500,1,0,1
EG_WAL_12974,Cairo,589,Basic,17,4,0,19,4,500,0,0,0
EG_WAL_12975,Cairo,138,Verified_Tier1,10,6,0,57,1,2500,1,0,1
EG_WAL_12976,Gharbia,325,Verified_Tier1,13,2,2,59,8,1000,1,0,0.99
EG_WAL_12977,Cairo,35,Basic,11,5,1,58,6,5000,1,0,1
EG_WAL_12978,Alexandria,579,Basic,9,7,0,50,7,2500,1,0,1
EG_WAL_12979,Asyut,710,Basic,8,2,0,34,1,1000,0,0,0.02
EG_WAL_12980,Giza,232,Basic,11,3,0,9,9,1000,0,0,0
EG_WAL_12981,Cairo,354,Merchant,9,5,0,35,9,2500,0,0,0
EG_WAL_12982,Alexandria,273,Basic,20,3,1,52,6,1000,1,0,0.99
EG_WAL_12983,Gharbia,356,Basic,16,5,0,53,2,5000,1,0,1
EG_WAL_12984,Giza,76,Merchant,17,1,0,15,4,5000,0,0,0
EG_WAL_12985,Asyut,620,Basic,13,5,0,49,6,5000,1,0,1
EG_WAL_12986,Cairo,651,Verified_Tier1,11,1,0,25,8,1000,0,0,0
EG_WAL_12987,Giza,42,Basic,16,1,0,30,9,5000,0,0,0
EG_WAL_12988,Alexandria,409,Basic,9,2,1,60,0,0,1,0,1
EG_WAL_12989,Gharbia,394,Basic,12,2,1,41,5,500,0,0,0
EG_WAL_12990,Cairo,631,Basic,11,3,0,0,5,500,0,0,0
EG_WAL_12991,Gharbia,371,Basic,8,3,0,86,1,1000,1,0,1
EG_WAL_12992,Giza,250,Basic,7,6,0,41,9,2500,0,0,0
EG_WAL_12993,Cairo,102,Basic,10,5,1,48,8,2500,1,0,1
EG_WAL_12994,Cairo,654,Basic,12,1,0,18,4,500,0,0,0
EG_WAL_12995,Gharbia,75,Basic,18,4,0,79,8,1000,1,0,1
EG_WAL_12996,Cairo,533,Basic,17,2,0,56,3,500,1,0,1
EG_WAL_12997,Cairo,303,Basic,16,1,0,7,4,500,0,0,0
EG_WAL_12998,Cairo,584,Verified_Tier1,9,5,1,61,4,5000,1,0,1
EG_WAL_12999,Gharbia,237,Basic,10,2,0,79,4,1000,1,0,1
EG_WAL_13000,Alexandria,644,Basic,10,3,0,75,8,500,1,0,1
EG_WAL_13001,Alexandria,153,Verified_Tier1,7,2,0,8,0,0,0,0,0
EG_WAL_13002,Cairo,39,Basic,16,7,0,6,7,1000,0,0,0.01
EG_WAL_13003,Giza,358,Verified_Tier1,15,4,0,39,6,500,0,0,0
EG_WAL_13004,Giza,216,Verified_Tier1,14,2,2,60,0,0,1,0,1
EG_WAL_13005,Gharbia,572,Basic,11,5,1,22,1,500,0,0,0
EG_WAL_13006,Asyut,697,Basic,9,5,0,40,0,0,0,0,0
EG_WAL_13007,Cairo,89,Merchant,7,4,0,71,3,5000,1,0,1
EG_WAL_13008,Alexandria,471,Basic,12,5,0,22,9,500,0,0,0
EG_WAL_13009,Cairo,246,Verified_Tier1,15,3,2,83,8,5000,1,0,1
