"user_id","governorate","wallet_type","account_age_days","recency_days","monthly_txn_frequency","loan_amount_egp","failed_trans_last_30d","transaction_risk_tier","is_churned","is_defaulted","composite_churn_indicator"
"EG_WAL_10231","Giza","Basic",97,45,20,0,1,"Medium Risk",0,0,8
"EG_WAL_13236","Cairo","Verified_Tier1",686,45,10,2500,0,"Low Risk",0,0,4
"EG_WAL_10087","Giza","Verified_Tier1",49,45,18,500,0,"Low Risk",0,0,7
"EG_WAL_13374","Gharbia","Verified_Tier1",116,45,11,500,0,"Low Risk",0,0,4
"EG_WAL_10275","Giza","Basic",336,45,20,5000,0,"Low Risk",0,0,8
"EG_WAL_11076","Cairo","Basic",201,45,16,500,1,"Medium Risk",0,0,6
"EG_WAL_11791","Alexandria","Basic",389,45,16,5000,0,"Low Risk",0,0,6
"EG_WAL_11231","Cairo","Basic",307,45,11,2500,2,"Medium Risk",0,0,4
"EG_WAL_11147","Alexandria","Verified_Tier1",55,45,15,5000,0,"Low Risk",0,0,5
"EG_WAL_12317","Cairo","Basic",366,45,17,1000,0,"Low Risk",0,0,6
"EG_WAL_13485","Giza","Verified_Tier1",165,45,20,0,0,"Low Risk",0,0,8
"EG_WAL_10565","Giza","Verified_Tier1",246,45,9,1000,0,"Low Risk",0,0,4
"EG_WAL_14753","Giza","Basic",36,45,20,5000,0,"Low Risk",0,0,8
"EG_WAL_12338","Cairo","Basic",205,45,17,1000,0,"Low Risk",0,0,6
"EG_WAL_10365","Cairo","Verified_Tier1",235,45,11,1000,0,"Low Risk",0,0,4
"EG_WAL_12786","Asyut","Verified_Tier1",103,45,19,1000,0,"Low Risk",0,0,7
"EG_WAL_13615","Cairo","Basic",288,45,15,1000,1,"Medium Risk",0,0,5
"EG_WAL_12305","Cairo","Basic",77,45,11,2500,0,"Low Risk",0,0,4
"EG_WAL_14379","Giza","Basic",58,45,19,2500,0,"Low Risk",0,0,7
"EG_WAL_14310","Cairo","Verified_Tier1",346,45,20,1000,0,"Low Risk",0,0,8
"EG_WAL_13354","Cairo","Basic",485,45,15,5000,1,"Medium Risk",0,0,5
"EG_WAL_13314","Cairo","Basic",336,45,15,2500,0,"Low Risk",0,0,5
"EG_WAL_11276","Cairo","Verified_Tier1",202,45,11,1000,0,"Low Risk",0,0,4
"EG_WAL_14731","Cairo","Verified_Tier1",562,45,14,1000,0,"Low Risk",0,0,5
"EG_WAL_11332","Cairo","Verified_Tier1",296,45,16,2500,1,"Medium Risk",0,0,6
"EG_WAL_11651","Cairo","Verified_Tier1",82,45,12,1000,0,"Low Risk",0,0,4
"EG_WAL_14115","Cairo","Verified_Tier1",134,45,14,5000,0,"Low Risk",0,0,5
"EG_WAL_14340","Giza","Basic",351,45,16,1000,3,"Medium Risk",0,0,6
"EG_WAL_14099","Cairo","Merchant",41,45,14,2500,0,"Low Risk",0,0,5
"EG_WAL_14338","Cairo","Verified_Tier1",655,45,16,1000,1,"Medium Risk",0,0,6
"EG_WAL_11626","Cairo","Verified_Tier1",647,45,6,500,0,"Low Risk",0,0,4
"EG_WAL_10328","Giza","Basic",80,45,12,500,1,"Medium Risk",0,0,4
"EG_WAL_13873","Gharbia","Basic",531,45,12,1000,1,"Medium Risk",0,0,4
"EG_WAL_13315","Alexandria","Merchant",452,45,14,1000,0,"Low Risk",0,0,5
"EG_WAL_13198","Cairo","Basic",682,45,14,5000,4,"High Risk",0,0,5
"EG_WAL_13705","Gharbia","Verified_Tier1",99,45,12,1000,1,"Medium Risk",0,0,4
"EG_WAL_14841","Asyut","Basic",134,45,18,1000,0,"Low Risk",0,0,7
"EG_WAL_13149","Giza","Verified_Tier1",360,45,19,2500,0,"Low Risk",0,0,7
"EG_WAL_12710","Alexandria","Verified_Tier1",238,45,14,5000,0,"Low Risk",0,0,5
"EG_WAL_14161","Cairo","Basic",342,45,17,2500,1,"Medium Risk",0,0,6
"EG_WAL_14837","Giza","Basic",521,45,19,2500,2,"Medium Risk",0,0,7
"EG_WAL_13983","Cairo","Basic",240,45,22,500,0,"Low Risk",0,0,8
"EG_WAL_10545","Cairo","Basic",418,45,16,500,0,"Low Risk",0,0,6
"EG_WAL_13871","Cairo","Verified_Tier1",572,45,18,5000,0,"Low Risk",0,0,7
"EG_WAL_14947","Alexandria","Basic",185,45,17,1000,1,"Medium Risk",0,0,6
"EG_WAL_11964","Giza","Basic",73,45,14,1000,0,"Low Risk",0,0,5
"EG_WAL_14072","Giza","Basic",250,45,18,500,1,"Medium Risk",0,0,7
"EG_WAL_11113","Giza","Basic",415,45,12,1000,0,"Low Risk",0,0,4
"EG_WAL_12488","Giza","Basic",443,45,17,5000,0,"Low Risk",0,0,6
"EG_WAL_11978","Gharbia","Basic",408,45,12,1000,0,"Low Risk",0,0,4
"EG_WAL_14440","Gharbia","Basic",376,45,19,5000,0,"Low Risk",0,0,8
"EG_WAL_10223","Cairo","Merchant",248,45,14,500,0,"Low Risk",0,0,5
"EG_WAL_14548","Alexandria","Verified_Tier1",400,45,13,1000,0,"Low Risk",0,0,5
"EG_WAL_12072","Cairo","Basic",484,45,19,1000,0,"Low Risk",0,0,7
"EG_WAL_11241","Alexandria","Verified_Tier1",280,45,16,1000,0,"Low Risk",0,0,6
"EG_WAL_11523","Cairo","Basic",492,45,21,500,0,"Low Risk",0,0,8
"EG_WAL_13824","Cairo","Verified_Tier1",198,45,19,5000,0,"Low Risk",0,0,8
"EG_WAL_13631","Cairo","Basic",133,45,13,5000,0,"Low Risk",0,0,5
"EG_WAL_13039","Giza","Basic",414,45,17,1000,0,"Low Risk",0,0,7
"EG_WAL_11565","Giza","Verified_Tier1",98,45,19,1000,2,"Medium Risk",0,0,7
"EG_WAL_14407","Cairo","Basic",66,45,13,2500,1,"Medium Risk",0,0,5
"EG_WAL_11880","Alexandria","Verified_Tier1",391,45,13,500,0,"Low Risk",0,0,5
"EG_WAL_11502","Cairo","Basic",367,45,16,0,0,"Low Risk",0,0,6
"EG_WAL_11762","Cairo","Verified_Tier1",38,45,16,5000,0,"Low Risk",0,0,6
"EG_WAL_13445","Giza","Basic",195,44,24,1000,0,"Low Risk",0,0,8
"EG_WAL_13579","Giza","Basic",322,44,23,500,0,"Low Risk",0,0,8
"EG_WAL_12012","Asyut","Basic",263,44,18,1000,1,"Medium Risk",0,0,7
"EG_WAL_11824","Giza","Basic",374,44,10,500,0,"Low Risk",0,0,4
"EG_WAL_14871","Cairo","Basic",118,44,15,2500,1,"Medium Risk",0,0,5
"EG_WAL_12435","Cairo","Basic",322,44,9,1000,2,"Medium Risk",0,0,4
"EG_WAL_13111","Cairo","Verified_Tier1",666,44,20,500,0,"Low Risk",0,0,8
"EG_WAL_14747","Cairo","Basic",625,44,18,2500,0,"Low Risk",0,0,7
"EG_WAL_14439","Cairo","Basic",604,44,24,5000,0,"Low Risk",0,0,8
"EG_WAL_12139","Gharbia","Verified_Tier1",656,44,11,1000,0,"Low Risk",0,0,4
"EG_WAL_12693","Giza","Verified_Tier1",140,44,9,1000,1,"Medium Risk",0,0,4
"EG_WAL_10057","Cairo","Verified_Tier1",41,44,19,500,0,"Low Risk",0,0,7
"EG_WAL_10840","Cairo","Basic",178,44,16,5000,0,"Low Risk",0,0,6
"EG_WAL_10351","Gharbia","Basic",275,44,14,2500,1,"Medium Risk",0,0,5
"EG_WAL_13089","Cairo","Basic",31,44,18,1000,2,"Medium Risk",0,0,7
"EG_WAL_10257","Alexandria","Basic",451,44,18,2500,2,"Medium Risk",0,0,7
"EG_WAL_10387","Cairo","Basic",473,44,20,1000,1,"Medium Risk",0,0,8
"EG_WAL_14749","Gharbia","Basic",105,44,15,2500,1,"Medium Risk",0,0,5
"EG_WAL_12007","Alexandria","Verified_Tier1",657,44,15,500,0,"Low Risk",0,0,6
"EG_WAL_13067","Asyut","Basic",187,44,19,5000,1,"Medium Risk",0,0,7
"EG_WAL_14076","Giza","Basic",111,44,15,500,0,"Low Risk",0,0,6
"EG_WAL_12108","Cairo","Basic",299,44,21,2500,0,"Low Risk",0,0,8
"EG_WAL_12339","Giza","Basic",574,44,15,500,0,"Low Risk",0,0,5
"EG_WAL_12699","Alexandria","Basic",151,44,13,500,1,"Medium Risk",0,0,5
"EG_WAL_10502","Cairo","Verified_Tier1",640,44,19,2500,0,"Low Risk",0,0,7
"EG_WAL_10266","Alexandria","Verified_Tier1",615,44,13,2500,0,"Low Risk",0,0,5
"EG_WAL_13725","Asyut","Basic",570,44,14,500,0,"Low Risk",0,0,5
"EG_WAL_11053","Alexandria","Verified_Tier1",61,44,15,1000,0,"Low Risk",0,0,6
"EG_WAL_11247","Cairo","Basic",215,44,31,0,0,"Low Risk",0,0,8
"EG_WAL_14699","Asyut","Basic",601,44,26,2500,0,"Low Risk",0,0,8
"EG_WAL_13949","Cairo","Verified_Tier1",526,44,19,5000,0,"Low Risk",0,0,7
"EG_WAL_13574","Gharbia","Verified_Tier1",291,44,17,2500,1,"Medium Risk",0,0,7
"EG_WAL_11519","Asyut","Basic",556,44,12,500,1,"Medium Risk",0,0,4
"EG_WAL_11203","Cairo","Basic",441,44,21,2500,0,"Low Risk",0,0,8
"EG_WAL_14216","Cairo","Basic",142,44,17,0,0,"Low Risk",0,0,7
"EG_WAL_12964","Gharbia","Basic",718,44,15,2500,0,"Low Risk",0,0,6
"EG_WAL_13847","Giza","Verified_Tier1",486,44,20,1000,0,"Low Risk",0,0,8
"EG_WAL_14701","Cairo","Basic",437,44,18,2500,0,"Low Risk",0,0,7
"EG_WAL_13646","Giza","Basic",194,44,24,500,0,"Low Risk",0,0,8
"EG_WAL_12555","Asyut","Verified_Tier1",165,44,14,1000,0,"Low Risk",0,0,5
"EG_WAL_14348","Gharbia","Verified_Tier1",441,44,15,500,0,"Low Risk",0,0,6
"EG_WAL_13290","Cairo","Basic",200,44,21,0,0,"Low Risk",0,0,8
"EG_WAL_11056","Alexandria","Verified_Tier1",98,44,7,500,0,"Low Risk",0,0,4
"EG_WAL_11647","Gharbia","Basic",219,44,18,2500,2,"Medium Risk",0,0,7
"EG_WAL_11146","Alexandria","Merchant",544,44,19,2500,0,"Low Risk",0,0,7
"EG_WAL_14967","Alexandria","Basic",325,44,14,1000,1,"Medium Risk",0,0,5
"EG_WAL_12453","Cairo","Verified_Tier1",461,44,12,2500,0,"Low Risk",0,0,4
"EG_WAL_13347","Cairo","Basic",315,44,21,500,0,"Low Risk",0,0,8
"EG_WAL_10158","Cairo","Basic",630,43,25,5000,2,"Medium Risk",0,0,8
"EG_WAL_13577","Giza","Merchant",242,43,11,5000,0,"Low Risk",0,0,4
"EG_WAL_11640","Giza","Verified_Tier1",716,43,23,5000,0,"Low Risk",0,0,8
"EG_WAL_12025","Cairo","Verified_Tier1",470,43,16,2500,0,"Low Risk",0,0,6
"EG_WAL_10031","Cairo","Verified_Tier1",647,43,13,1000,0,"Low Risk",0,0,5
"EG_WAL_14742","Cairo","Basic",633,43,11,1000,4,"High Risk",0,0,4
"EG_WAL_12772","Gharbia","Verified_Tier1",374,43,18,500,1,"Medium Risk",0,0,7
"EG_WAL_12625","Asyut","Verified_Tier1",363,43,13,0,0,"Low Risk",0,0,5
"EG_WAL_10854","Cairo","Basic",229,43,13,1000,0,"Low Risk",0,0,5
"EG_WAL_11750","Giza","Basic",67,43,16,1000,0,"Low Risk",0,0,6
"EG_WAL_10894","Alexandria","Basic",249,43,18,500,1,"Medium Risk",0,0,7
"EG_WAL_13384","Cairo","Basic",135,43,12,5000,0,"Low Risk",0,0,4
"EG_WAL_10516","Cairo","Basic",350,43,15,2500,0,"Low Risk",0,0,5
"EG_WAL_14378","Cairo","Verified_Tier1",363,43,14,500,0,"Low Risk",0,0,5
"EG_WAL_10711","Giza","Basic",706,43,8,5000,1,"Medium Risk",0,0,4
"EG_WAL_13618","Alexandria","Verified_Tier1",656,43,20,500,1,"Medium Risk",0,0,8
"EG_WAL_13328","Cairo","Verified_Tier1",582,43,13,5000,1,"Medium Risk",0,0,5
"EG_WAL_11306","Alexandria","Basic",422,43,14,2500,4,"High Risk",0,0,5
"EG_WAL_10596","Alexandria","Verified_Tier1",447,43,20,5000,0,"Low Risk",0,0,8
"EG_WAL_13689","Cairo","Basic",607,43,13,500,0,"Low Risk",0,0,5
"EG_WAL_13327","Giza","Verified_Tier1",103,43,13,1000,2,"Medium Risk",0,0,5
"EG_WAL_11392","Cairo","Basic",580,43,15,2500,0,"Low Risk",0,0,6
"EG_WAL_12635","Alexandria","Basic",556,43,18,2500,0,"Low Risk",0,0,7
"EG_WAL_14499","Giza","Basic",53,43,14,500,0,"Low Risk",0,0,5
"EG_WAL_12574","Cairo","Basic",713,43,15,5000,0,"Low Risk",0,0,6
"EG_WAL_11538","Cairo","Basic",152,43,17,0,2,"Medium Risk",0,0,7
"EG_WAL_12662","Cairo","Basic",90,43,10,1000,0,"Low Risk",0,0,4
"EG_WAL_14423","Alexandria","Basic",656,43,11,500,0,"Low Risk",0,0,4
"EG_WAL_13013","Cairo","Basic",655,43,13,2500,1,"Medium Risk",0,0,5
"EG_WAL_11215","Cairo","Verified_Tier1",587,43,11,1000,0,"Low Risk",0,0,4
"EG_WAL_10815","Giza","Basic",114,43,16,2500,0,"Low Risk",0,0,6
"EG_WAL_13143","Giza","Verified_Tier1",141,43,12,1000,0,"Low Risk",0,0,4
"EG_WAL_10460","Cairo","Verified_Tier1",628,43,14,1000,0,"Low Risk",0,0,5
"EG_WAL_13962","Cairo","Basic",396,43,17,0,0,"Low Risk",0,0,7
"EG_WAL_13594","Giza","Verified_Tier1",186,43,14,1000,1,"Medium Risk",0,0,5
"EG_WAL_13971","Giza","Basic",219,43,20,5000,0,"Low Risk",0,0,8
"EG_WAL_13969","Cairo","Verified_Tier1",507,43,17,5000,1,"Medium Risk",0,0,7
"EG_WAL_10860","Alexandria","Basic",331,43,16,2500,0,"Low Risk",0,0,6
"EG_WAL_12284","Cairo","Basic",405,43,18,500,0,"Low Risk",0,0,7
"EG_WAL_12750","Cairo","Verified_Tier1",381,43,18,5000,0,"Low Risk",0,0,7
"EG_WAL_13523","Cairo","Verified_Tier1",422,43,14,1000,2,"Medium Risk",0,0,5
"EG_WAL_13421","Giza","Verified_Tier1",416,43,18,5000,1,"Medium Risk",0,0,7
"EG_WAL_13267","Giza","Basic",508,43,16,2500,0,"Low Risk",0,0,6
"EG_WAL_11635","Cairo","Verified_Tier1",383,43,19,2500,1,"Medium Risk",0,0,8
"EG_WAL_13540","Cairo","Merchant",167,42,18,1000,1,"Medium Risk",0,0,7
"EG_WAL_10186","Gharbia","Basic",514,42,26,2500,1,"Medium Risk",0,0,8
"EG_WAL_13845","Alexandria","Verified_Tier1",175,42,25,1000,0,"Low Risk",0,0,8
"EG_WAL_10927","Giza","Basic",241,42,11,5000,1,"Medium Risk",0,0,4
"EG_WAL_12773","Giza","Verified_Tier1",429,42,11,5000,0,"Low Risk",0,0,4
"EG_WAL_10608","Giza","Merchant",538,42,11,2500,0,"Low Risk",0,0,4
"EG_WAL_13277","Giza","Basic",129,42,23,0,2,"Medium Risk",0,0,8
"EG_WAL_14864","Cairo","Basic",249,42,12,1000,0,"Low Risk",0,0,4
"EG_WAL_13937","Cairo","Verified_Tier1",560,42,12,5000,0,"Low Risk",0,0,4
"EG_WAL_10568","Asyut","Verified_Tier1",380,42,12,5000,0,"Low Risk",0,0,4
"EG_WAL_12609","Cairo","Basic",181,42,12,500,0,"Low Risk",0,0,4
"EG_WAL_12446","Cairo","Basic",307,42,12,1000,0,"Low Risk",0,0,4
"EG_WAL_14893","Cairo","Basic",253,42,22,500,0,"Low Risk",0,0,8
"EG_WAL_11016","Cairo","Verified_Tier1",644,42,22,500,2,"Medium Risk",0,0,8
"EG_WAL_12923","Cairo","Verified_Tier1",240,42,13,2500,0,"Low Risk",0,0,5
"EG_WAL_10631","Gharbia","Basic",353,42,21,500,0,"Low Risk",0,0,8
"EG_WAL_11341","Giza","Verified_Tier1",144,42,13,0,0,"Low Risk",0,0,5
"EG_WAL_10045","Alexandria","Basic",663,42,14,1000,0,"Low Risk",0,0,5
"EG_WAL_11975","Asyut","Basic",257,42,14,500,1,"Medium Risk",0,0,5
"EG_WAL_12444","Giza","Verified_Tier1",72,42,14,500,2,"Medium Risk",0,0,5
"EG_WAL_13263","Cairo","Basic",158,42,14,5000,0,"Low Risk",0,0,5
"EG_WAL_13553","Giza","Basic",207,42,14,1000,0,"Low Risk",0,0,5
"EG_WAL_13774","Alexandria","Verified_Tier1",184,42,14,2500,0,"Low Risk",0,0,5
"EG_WAL_14125","Alexandria","Merchant",666,42,14,0,1,"Medium Risk",0,0,5
"EG_WAL_14616","Gharbia","Basic",683,42,14,2500,0,"Low Risk",0,0,5
"EG_WAL_11987","Giza","Basic",352,42,20,2500,0,"Low Risk",0,0,8
"EG_WAL_12691","Giza","Verified_Tier1",300,42,32,2500,0,"Low Risk",0,0,8
"EG_WAL_11833","Alexandria","Basic",313,42,15,500,0,"Low Risk",0,0,5
"EG_WAL_13466","Giza","Basic",294,42,20,2500,1,"Medium Risk",0,0,8
"EG_WAL_12366","Cairo","Basic",254,42,15,500,1,"Medium Risk",0,0,6
"EG_WAL_14509","Asyut","Basic",377,42,15,0,1,"Medium Risk",0,0,6
"EG_WAL_12594","Cairo","Basic",117,42,15,2500,0,"Low Risk",0,0,6
"EG_WAL_14243","Giza","Merchant",251,42,15,2500,0,"Low Risk",0,0,6
"EG_WAL_13256","Alexandria","Verified_Tier1",289,42,20,1000,2,"Medium Risk",0,0,8
"EG_WAL_12966","Alexandria","Basic",368,42,15,500,0,"Low Risk",0,0,6
"EG_WAL_14263","Cairo","Basic",278,42,16,1000,1,"Medium Risk",0,0,6
"EG_WAL_11804","Cairo","Merchant",599,42,16,500,0,"Low Risk",0,0,6
"EG_WAL_10244","Cairo","Verified_Tier1",341,42,19,0,1,"Medium Risk",0,0,8
"EG_WAL_12067","Cairo","Verified_Tier1",355,42,16,500,1,"Medium Risk",0,0,6
"EG_WAL_11543","Cairo","Basic",303,42,16,2500,1,"Medium Risk",0,0,6
"EG_WAL_11358","Cairo","Basic",346,42,16,1000,2,"Medium Risk",0,0,6
"EG_WAL_10337","Alexandria","Basic",481,42,19,5000,0,"Low Risk",0,0,7
"EG_WAL_13388","Cairo","Basic",255,42,19,2500,0,"Low Risk",0,0,7
"EG_WAL_10444","Gharbia","Verified_Tier1",256,42,17,500,0,"Low Risk",0,0,6
"EG_WAL_13667","Cairo","Basic",115,42,17,0,1,"Medium Risk",0,0,6
"EG_WAL_12461","Gharbia","Basic",143,42,17,2500,0,"Low Risk",0,0,6
"EG_WAL_10717","Asyut","Basic",162,42,17,500,0,"Low Risk",0,0,7
"EG_WAL_13451","Alexandria","Basic",574,42,17,500,2,"Medium Risk",0,0,7
"EG_WAL_13129","Gharbia","Basic",248,42,19,2500,1,"Medium Risk",0,0,7
"EG_WAL_11929","Cairo","Basic",662,42,18,0,0,"Low Risk",0,0,7
"EG_WAL_11122","Gharbia","Merchant",340,42,18,5000,0,"Low Risk",0,0,7
"EG_WAL_12798","Asyut","Basic",413,42,18,1000,2,"Medium Risk",0,0,7
"EG_WAL_13052","Cairo","Basic",589,42,18,2500,0,"Low Risk",0,0,7
"EG_WAL_12948","Cairo","Basic",175,41,15,0,1,"Medium Risk",0,0,6
"EG_WAL_12646","Asyut","Verified_Tier1",278,41,15,5000,1,"Medium Risk",0,0,6
"EG_WAL_13240","Giza","Verified_Tier1",286,41,19,0,0,"Low Risk",0,0,7
"EG_WAL_11633","Alexandria","Basic",290,41,18,0,0,"Low Risk",0,0,7
"EG_WAL_14218","Alexandria","Basic",483,41,15,1000,0,"Low Risk",0,0,6
"EG_WAL_10052","Asyut","Verified_Tier1",150,41,11,1000,0,"Low Risk",0,0,4
"EG_WAL_12525","Cairo","Basic",161,41,14,0,0,"Low Risk",0,0,5
"EG_WAL_13103","Giza","Basic",75,41,16,5000,1,"Medium Risk",0,0,6
"EG_WAL_12938","Asyut","Basic",378,41,21,0,1,"Medium Risk",0,0,8
"EG_WAL_12989","Gharbia","Basic",394,41,14,500,1,"Medium Risk",0,0,5
"EG_WAL_14877","Alexandria","Basic",307,41,17,1000,2,"Medium Risk",0,0,6
"EG_WAL_10891","Gharbia","Basic",245,41,14,1000,0,"Low Risk",0,0,5
"EG_WAL_14289","Gharbia","Verified_Tier1",231,41,21,500,0,"Low Risk",0,0,8
"EG_WAL_12952","Alexandria","Basic",532,41,21,500,2,"Medium Risk",0,0,8
"EG_WAL_10752","Giza","Basic",588,41,18,500,0,"Low Risk",0,0,7
"EG_WAL_13081","Gharbia","Merchant",701,41,18,500,0,"Low Risk",0,0,7
"EG_WAL_10659","Giza","Verified_Tier1",473,41,13,5000,0,"Low Risk",0,0,5
"EG_WAL_14652","Giza","Basic",47,41,17,1000,0,"Low Risk",0,0,7
"EG_WAL_14955","Alexandria","Verified_Tier1",584,41,17,1000,2,"Medium Risk",0,0,6
"EG_WAL_10452","Giza","Basic",713,41,18,0,0,"Low Risk",0,0,7
"EG_WAL_11656","Giza","Basic",141,41,21,2500,0,"Low Risk",0,0,8
"EG_WAL_13508","Gharbia","Basic",570,41,21,0,0,"Low Risk",0,0,8
"EG_WAL_11489","Giza","Verified_Tier1",647,41,17,2500,1,"Medium Risk",0,0,7
"EG_WAL_13043","Giza","Basic",597,41,14,5000,1,"Medium Risk",0,0,5
"EG_WAL_10116","Gharbia","Verified_Tier1",381,41,16,2500,0,"Low Risk",0,0,6
"EG_WAL_12992","Giza","Basic",250,41,13,2500,0,"Low Risk",0,0,5
"EG_WAL_12503","Asyut","Basic",554,41,19,0,1,"Medium Risk",0,0,8
"EG_WAL_10857","Giza","Basic",277,41,13,1000,0,"Low Risk",0,0,5
"EG_WAL_14194","Giza","Basic",233,41,13,1000,0,"Low Risk",0,0,5
"EG_WAL_12946","Giza","Basic",568,41,22,2500,1,"Medium Risk",0,0,8
"EG_WAL_13102","Asyut","Basic",322,41,20,0,0,"Low Risk",0,0,8
"EG_WAL_11220","Asyut","Basic",687,41,10,1000,0,"Low Risk",0,0,4
"EG_WAL_12753","Cairo","Verified_Tier1",286,41,14,1000,1,"Medium Risk",0,0,5
"EG_WAL_12040","Gharbia","Basic",556,41,20,5000,0,"Low Risk",0,0,8
"EG_WAL_11888","Alexandria","Basic",557,41,20,2500,0,"Low Risk",0,0,8
"EG_WAL_10205","Cairo","Verified_Tier1",684,41,16,500,0,"Low Risk",0,0,6
"EG_WAL_11752","Cairo","Basic",450,41,17,2500,1,"Medium Risk",0,0,7
"EG_WAL_11982","Giza","Basic",386,41,17,5000,0,"Low Risk",0,0,7
"EG_WAL_14814","Alexandria","Basic",646,41,10,1000,0,"Low Risk",0,0,4
"EG_WAL_10624","Giza","Verified_Tier1",306,41,22,2500,0,"Low Risk",0,0,8
"EG_WAL_10438","Alexandria","Verified_Tier1",413,41,16,0,0,"Low Risk",0,0,6
"EG_WAL_13904","Gharbia","Basic",168,41,18,1000,0,"Low Risk",0,0,7
"EG_WAL_10349","Giza","Basic",73,41,17,2500,1,"Medium Risk",0,0,7
"EG_WAL_10370","Cairo","Verified_Tier1",394,41,19,5000,0,"Low Risk",0,0,7
"EG_WAL_10620","Cairo","Basic",558,41,20,5000,0,"Low Risk",0,0,8
"EG_WAL_11465","Cairo","Basic",317,41,16,5000,0,"Low Risk",0,0,6
"EG_WAL_13495","Cairo","Basic",652,41,18,2500,0,"Low Risk",0,0,7
"EG_WAL_10171","Cairo","Basic",439,41,15,2500,0,"Low Risk",0,0,6
"EG_WAL_10482","Giza","Basic",402,41,12,5000,0,"Low Risk",0,0,4
"EG_WAL_14973","Alexandria","Basic",494,41,21,2500,0,"Low Risk",0,0,8
"EG_WAL_14790","Cairo","Verified_Tier1",531,41,11,2500,1,"Medium Risk",0,0,4
"EG_WAL_14618","Cairo","Verified_Tier1",621,41,11,1000,0,"Low Risk",0,0,4
"EG_WAL_12727","Cairo","Basic",646,41,9,1000,0,"Low Risk",0,0,4
"EG_WAL_11007","Gharbia","Basic",495,41,11,2500,0,"Low Risk",0,0,4
"EG_WAL_11959","Alexandria","Verified_Tier1",147,41,14,500,0,"Low Risk",0,0,5
"EG_WAL_10145","Cairo","Verified_Tier1",571,41,18,2500,0,"Low Risk",0,0,7
"EG_WAL_14088","Gharbia","Basic",91,40,10,5000,2,"Medium Risk",0,0,4
"EG_WAL_10147","Giza","Verified_Tier1",338,40,8,5000,1,"Medium Risk",0,0,4
"EG_WAL_14990","Asyut","Merchant",642,40,19,500,0,"Low Risk",0,0,7
"EG_WAL_11513","Cairo","Basic",462,40,22,1000,0,"Low Risk",0,0,8
"EG_WAL_14394","Asyut","Basic",168,40,18,2500,0,"Low Risk",0,0,7
"EG_WAL_10401","Asyut","Basic",508,40,12,2500,1,"Medium Risk",0,0,4
"EG_WAL_10280","Gharbia","Basic",244,40,10,500,1,"Medium Risk",0,0,4
"EG_WAL_13960","Giza","Verified_Tier1",695,40,17,0,1,"Medium Risk",0,0,7
"EG_WAL_13889","Giza","Basic",638,40,10,1000,0,"Low Risk",0,0,4
"EG_WAL_13402","Asyut","Verified_Tier1",541,40,18,2500,0,"Low Risk",0,0,7
"EG_WAL_13993","Cairo","Basic",530,40,12,2500,0,"Low Risk",0,0,4
"EG_WAL_12649","Giza","Basic",186,40,15,500,0,"Low Risk",0,0,6
"EG_WAL_12758","Alexandria","Basic",646,40,18,5000,0,"Low Risk",0,0,7
"EG_WAL_13703","Gharbia","Verified_Tier1",474,40,11,2500,1,"Medium Risk",0,0,4
"EG_WAL_11055","Cairo","Basic",200,40,19,2500,1,"Medium Risk",0,0,7
"EG_WAL_13431","Asyut","Verified_Tier1",202,40,15,0,0,"Low Risk",0,0,5
"EG_WAL_12751","Alexandria","Verified_Tier1",718,40,18,5000,0,"Low Risk",0,0,7
"EG_WAL_13789","Asyut","Basic",612,40,11,500,2,"Medium Risk",0,0,4
"EG_WAL_14994","Cairo","Verified_Tier1",279,40,19,500,0,"Low Risk",0,0,7
"EG_WAL_13169","Giza","Merchant",92,40,14,1000,2,"Medium Risk",0,0,5
"EG_WAL_13186","Cairo","Basic",31,40,14,0,0,"Low Risk",0,0,5
"EG_WAL_14135","Cairo","Basic",321,40,15,500,0,"Low Risk",0,0,6
"EG_WAL_11086","Giza","Basic",561,40,11,2500,0,"Low Risk",0,0,4
"EG_WAL_13504","Gharbia","Basic",374,40,16,0,0,"Low Risk",0,0,6
"EG_WAL_11177","Cairo","Verified_Tier1",304,40,18,5000,1,"Medium Risk",0,0,7
"EG_WAL_11196","Asyut","Basic",674,40,18,0,0,"Low Risk",0,0,7
"EG_WAL_11361","Cairo","Basic",566,40,15,2500,0,"Low Risk",0,0,5
"EG_WAL_10498","Asyut","Basic",86,40,13,5000,0,"Low Risk",0,0,5
"EG_WAL_13581","Gharbia","Merchant",362,40,15,5000,0,"Low Risk",0,0,5
"EG_WAL_14761","Asyut","Basic",392,40,16,1000,0,"Low Risk",0,0,6
"EG_WAL_12494","Giza","Basic",597,40,16,5000,0,"Low Risk",0,0,6
"EG_WAL_13585","Cairo","Basic",651,40,10,1000,0,"Low Risk",0,0,4
"EG_WAL_10958","Cairo","Basic",104,40,8,0,1,"Medium Risk",0,0,4
"EG_WAL_10812","Cairo","Verified_Tier1",105,40,9,2500,0,"Low Risk",0,0,4
"EG_WAL_10825","Asyut","Verified_Tier1",265,40,14,500,3,"Medium Risk",0,0,5
"EG_WAL_13595","Giza","Verified_Tier1",290,40,19,500,1,"Medium Risk",0,0,8
"EG_WAL_14153","Cairo","Basic",283,40,17,0,1,"Medium Risk",0,0,7
"EG_WAL_10001","Asyut","Verified_Tier1",100,40,21,1000,0,"Low Risk",0,0,8
